#Empirical CDF function
#interArrival(x), interArrivalCdf(y)
5e-08,0.002061855670103093
5e-08,0.002061855670103093
5e-08,0.002061855670103093
5e-08,0.002061855670103093
5e-08,0.002061855670103093
5e-08,0.002061855670103093
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
1.05e-06,0.08694158075601351
