Date;Time;Severity;TID;This;Function;Message
2017/10/19;19:33:19.354;DEBUG;24957;0;TinsFlow::sendPackets@98;"[../libsimitar/TinsFlow.cpp] [FlowId:69]: EthernetII/IP(192.168.1.2, 69.248.108.13)/TCP(3663, 22960)/NULL/payload:0"
2017/10/19;19:33:19.354;DEBUG;24957;0;TinsFlow::sendPackets@107;"[../libsimitar/TinsFlow.cpp] [FlowId:69]: PacketSender::IP_TCP_SOCKET"
2017/10/19;19:33:23.379;DEBUG;24905;0;TinsFlow::flowGenerate@33;"[../libsimitar/TinsFlow.cpp] [flowId:17] -> onTime:2.13391 npackets:2 netInterface:h1-eth0"
2017/10/19;19:33:23.379;DEBUG;24905;0;TinsFlow::flowGenerate@36;"[../libsimitar/TinsFlow.cpp] [flowId:17] -> npackets_mode115 npackets_mode2:2"
2017/10/19;19:33:23.379;DEBUG;24905;0;TinsFlow::sendPackets@98;"[../libsimitar/TinsFlow.cpp] [FlowId:17]: EthernetII/IP(192.168.1.2, 68.206.150.243)/TCP(1312, 57322)/NULL/payload:115"
2017/10/19;19:33:23.379;DEBUG;24905;0;TinsFlow::sendPackets@107;"[../libsimitar/TinsFlow.cpp] [FlowId:17]: PacketSender::IP_TCP_SOCKET"
2017/10/19;19:33:23.430;DEBUG;24905;0;TinsFlow::sendPackets@98;"[../libsimitar/TinsFlow.cpp] [FlowId:17]: EthernetII/IP(192.168.1.2, 68.206.150.243)/TCP(1312, 57322)/NULL/payload:689"
2017/10/19;19:33:23.430;DEBUG;24905;0;TinsFlow::sendPackets@107;"[../libsimitar/TinsFlow.cpp] [FlowId:17]: PacketSender::IP_TCP_SOCKET"
2017/10/19;19:33:24.000;DEBUG;24958;0;TinsFlow::flowGenerate@33;"[../libsimitar/TinsFlow.cpp] [flowId:70] -> onTime:0.109909 npackets:3 netInterface:h1-eth0"
2017/10/19;19:33:24.000;DEBUG;24958;0;TinsFlow::flowGenerate@36;"[../libsimitar/TinsFlow.cpp] [flowId:70] -> npackets_mode13 npackets_mode2:0"
2017/10/19;19:33:24.000;DEBUG;24958;0;TinsFlow::sendPackets@98;"[../libsimitar/TinsFlow.cpp] [FlowId:70]: EthernetII/IP(192.168.1.2, 70.161.237.88)/TCP(2015, 1546)/NULL/payload:66"
2017/10/19;19:33:24.000;DEBUG;24958;0;TinsFlow::sendPackets@107;"[../libsimitar/TinsFlow.cpp] [FlowId:70]: PacketSender::IP_TCP_SOCKET"
2017/10/19;19:33:24.011;DEBUG;24959;0;TinsFlow::flowGenerate@33;"[../libsimitar/TinsFlow.cpp] [flowId:71] -> onTime:0.111725 npackets:3 netInterface:h1-eth0"
2017/10/19;19:33:24.011;DEBUG;24959;0;TinsFlow::flowGenerate@36;"[../libsimitar/TinsFlow.cpp] [flowId:71] -> npackets_mode13 npackets_mode2:0"
2017/10/19;19:33:24.011;DEBUG;24959;0;TinsFlow::sendPackets@98;"[../libsimitar/TinsFlow.cpp] [FlowId:71]: EthernetII/IP(192.168.1.2, 70.160.92.135)/TCP(3445, 2267)/NULL/payload:66"
2017/10/19;19:33:24.011;DEBUG;24959;0;TinsFlow::sendPackets@107;"[../libsimitar/TinsFlow.cpp] [FlowId:71]: PacketSender::IP_TCP_SOCKET"
2017/10/19;19:33:24.013;DEBUG;24960;0;TinsFlow::flowGenerate@33;"[../libsimitar/TinsFlow.cpp] [flowId:72] -> onTime:0.115356 npackets:3 netInterface:h1-eth0"
2017/10/19;19:33:24.013;DEBUG;24960;0;TinsFlow::flowGenerate@36;"[../libsimitar/TinsFlow.cpp] [flowId:72] -> npackets_mode13 npackets_mode2:0"
2017/10/19;19:33:24.013;DEBUG;24960;0;TinsFlow::sendPackets@98;"[../libsimitar/TinsFlow.cpp] [FlowId:72]: EthernetII/IP(192.168.1.2, 24.191.115.185)/TCP(1531, 3315)/NULL/payload:66"
2017/10/19;19:33:24.013;DEBUG;24960;0;TinsFlow::sendPackets@107;"[../libsimitar/TinsFlow.cpp] [FlowId:72]: PacketSender::IP_TCP_SOCKET"
2017/10/19;19:33:24.025;DEBUG;24961;0;TinsFlow::flowGenerate@33;"[../libsimitar/TinsFlow.cpp] [flowId:73] -> onTime:0.1 npackets:1 netInterface:h1-eth0"
2017/10/19;19:33:24.025;DEBUG;24961;0;TinsFlow::flowGenerate@36;"[../libsimitar/TinsFlow.cpp] [flowId:73] -> npackets_mode11 npackets_mode2:0"
2017/10/19;19:33:24.025;DEBUG;24961;0;TinsFlow::sendPackets@138;"[../libsimitar/TinsFlow.cpp] [FlowId:73]: EthernetII/IP(192.168.1.2, 70.160.94.139)/UDP(1214, 2362)/DNS/payload:60"
2017/10/19;19:33:24.025;DEBUG;24961;0;TinsFlow::sendPackets@147;"[../libsimitar/TinsFlow.cpp] [FlowId:73]: PacketSender::IP_UDP_SOCKET"
2017/10/19;19:33:24.038;DEBUG;24962;0;TinsFlow::flowGenerate@33;"[../libsimitar/TinsFlow.cpp] [flowId:74] -> onTime:0.1 npackets:1 netInterface:h1-eth0"
2017/10/19;19:33:24.038;DEBUG;24962;0;TinsFlow::flowGenerate@36;"[../libsimitar/TinsFlow.cpp] [flowId:74] -> npackets_mode11 npackets_mode2:0"
2017/10/19;19:33:24.038;DEBUG;24962;0;TinsFlow::sendPackets@138;"[../libsimitar/TinsFlow.cpp] [FlowId:74]: EthernetII/IP(192.168.1.2, 69.114.183.8)/UDP(1214, 2997)/DNS/payload:60"
2017/10/19;19:33:24.038;DEBUG;24962;0;TinsFlow::sendPackets@147;"[../libsimitar/TinsFlow.cpp] [FlowId:74]: PacketSender::IP_UDP_SOCKET"
2017/10/19;19:33:24.054;DEBUG;24958;0;TinsFlow::sendPackets@98;"[../libsimitar/TinsFlow.cpp] [FlowId:70]: EthernetII/IP(192.168.1.2, 70.161.237.88)/TCP(2015, 1546)/NULL/payload:0"
2017/10/19;19:33:24.054;DEBUG;24958;0;TinsFlow::sendPackets@107;"[../libsimitar/TinsFlow.cpp] [FlowId:70]: PacketSender::IP_TCP_SOCKET"
2017/10/19;19:33:24.059;DEBUG;24963;0;TinsFlow::flowGenerate@33;"[../libsimitar/TinsFlow.cpp] [flowId:75] -> onTime:0.162567 npackets:3 netInterface:h1-eth0"
2017/10/19;19:33:24.059;DEBUG;24963;0;TinsFlow::flowGenerate@36;"[../libsimitar/TinsFlow.cpp] [flowId:75] -> npackets_mode13 npackets_mode2:0"
2017/10/19;19:33:24.059;DEBUG;24963;0;TinsFlow::sendPackets@98;"[../libsimitar/TinsFlow.cpp] [FlowId:75]: EthernetII/IP(192.168.1.2, 70.181.220.80)/TCP(3938, 3336)/NULL/payload:66"
2017/10/19;19:33:24.059;DEBUG;24963;0;TinsFlow::sendPackets@107;"[../libsimitar/TinsFlow.cpp] [FlowId:75]: PacketSender::IP_TCP_SOCKET"
2017/10/19;19:33:24.070;DEBUG;24959;0;TinsFlow::sendPackets@98;"[../libsimitar/TinsFlow.cpp] [FlowId:71]: EthernetII/IP(192.168.1.2, 70.160.92.135)/TCP(3445, 2267)/NULL/payload:0"
2017/10/19;19:33:24.070;DEBUG;24959;0;TinsFlow::sendPackets@107;"[../libsimitar/TinsFlow.cpp] [FlowId:71]: PacketSender::IP_TCP_SOCKET"
2017/10/19;19:33:24.070;DEBUG;24961;0;TinsFlow::sendPackets@138;"[../libsimitar/TinsFlow.cpp] [FlowId:73]: EthernetII/IP(192.168.1.2, 70.160.94.139)/UDP(1214, 2362)/DNS/payload:0"
2017/10/19;19:33:24.070;DEBUG;24961;0;TinsFlow::sendPackets@147;"[../libsimitar/TinsFlow.cpp] [FlowId:73]: PacketSender::IP_UDP_SOCKET"
2017/10/19;19:33:24.070;DEBUG;24960;0;TinsFlow::sendPackets@98;"[../libsimitar/TinsFlow.cpp] [FlowId:72]: EthernetII/IP(192.168.1.2, 24.191.115.185)/TCP(1531, 3315)/NULL/payload:0"
2017/10/19;19:33:24.070;DEBUG;24960;0;TinsFlow::sendPackets@107;"[../libsimitar/TinsFlow.cpp] [FlowId:72]: PacketSender::IP_TCP_SOCKET"
2017/10/19;19:33:24.094;DEBUG;24962;0;TinsFlow::sendPackets@138;"[../libsimitar/TinsFlow.cpp] [FlowId:74]: EthernetII/IP(192.168.1.2, 69.114.183.8)/UDP(1214, 2997)/DNS/payload:0"
2017/10/19;19:33:24.094;DEBUG;24962;0;TinsFlow::sendPackets@147;"[../libsimitar/TinsFlow.cpp] [FlowId:74]: PacketSender::IP_UDP_SOCKET"
2017/10/19;19:33:24.114;DEBUG;24964;0;TinsFlow::flowGenerate@33;"[../libsimitar/TinsFlow.cpp] [flowId:76] -> onTime:0.1 npackets:1 netInterface:h1-eth0"
2017/10/19;19:33:24.115;DEBUG;24964;0;TinsFlow::flowGenerate@36;"[../libsimitar/TinsFlow.cpp] [flowId:76] -> npackets_mode11 npackets_mode2:0"
2017/10/19;19:33:24.115;DEBUG;24964;0;TinsFlow::sendPackets@138;"[../libsimitar/TinsFlow.cpp] [FlowId:76]: EthernetII/IP(192.168.1.2, 70.36.75.98)/UDP(1214, 1214)/DNS/payload:60"
2017/10/19;19:33:24.115;DEBUG;24964;0;TinsFlow::sendPackets@147;"[../libsimitar/TinsFlow.cpp] [FlowId:76]: PacketSender::IP_UDP_SOCKET"
2017/10/19;19:33:24.118;DEBUG;24958;0;DummyFlow::flowStart@55;"[../libsimitar/DummyFlow.cpp] EndFlow[70]"
2017/10/19;19:33:24.118;DEBUG;24963;0;TinsFlow::sendPackets@98;"[../libsimitar/TinsFlow.cpp] [FlowId:75]: EthernetII/IP(192.168.1.2, 70.181.220.80)/TCP(3938, 3336)/NULL/payload:0"
2017/10/19;19:33:24.118;DEBUG;24963;0;TinsFlow::sendPackets@107;"[../libsimitar/TinsFlow.cpp] [FlowId:75]: PacketSender::IP_TCP_SOCKET"
2017/10/19;19:33:24.123;DEBUG;24965;0;TinsFlow::flowGenerate@33;"[../libsimitar/TinsFlow.cpp] [flowId:77] -> onTime:0.1 npackets:1 netInterface:h1-eth0"
2017/10/19;19:33:24.123;DEBUG;24965;0;TinsFlow::flowGenerate@36;"[../libsimitar/TinsFlow.cpp] [flowId:77] -> npackets_mode11 npackets_mode2:0"
2017/10/19;19:33:24.123;DEBUG;24965;0;TinsFlow::sendPackets@138;"[../libsimitar/TinsFlow.cpp] [FlowId:77]: EthernetII/IP(192.168.1.2, 24.22.73.206)/UDP(1214, 1742)/DNS/payload:60"
2017/10/19;19:33:24.123;DEBUG;24965;0;TinsFlow::sendPackets@147;"[../libsimitar/TinsFlow.cpp] [FlowId:77]: PacketSender::IP_UDP_SOCKET"
2017/10/19;19:33:24.142;DEBUG;24959;0;DummyFlow::flowStart@55;"[../libsimitar/DummyFlow.cpp] EndFlow[71]"
2017/10/19;19:33:24.142;DEBUG;24964;0;TinsFlow::sendPackets@138;"[../libsimitar/TinsFlow.cpp] [FlowId:76]: EthernetII/IP(192.168.1.2, 70.36.75.98)/UDP(1214, 1214)/DNS/payload:0"
2017/10/19;19:33:24.142;DEBUG;24964;0;TinsFlow::sendPackets@147;"[../libsimitar/TinsFlow.cpp] [FlowId:76]: PacketSender::IP_UDP_SOCKET"
2017/10/19;19:33:24.142;DEBUG;24961;0;DummyFlow::flowStart@55;"[../libsimitar/DummyFlow.cpp] EndFlow[73]"
2017/10/19;19:33:24.142;DEBUG;24960;0;DummyFlow::flowStart@55;"[../libsimitar/DummyFlow.cpp] EndFlow[72]"
2017/10/19;19:33:24.142;DEBUG;24962;0;DummyFlow::flowStart@55;"[../libsimitar/DummyFlow.cpp] EndFlow[74]"
2017/10/19;19:33:24.166;DEBUG;24963;0;DummyFlow::flowStart@55;"[../libsimitar/DummyFlow.cpp] EndFlow[75]"
2017/10/19;19:33:24.166;DEBUG;24965;0;TinsFlow::sendPackets@138;"[../libsimitar/TinsFlow.cpp] [FlowId:77]: EthernetII/IP(192.168.1.2, 24.22.73.206)/UDP(1214, 1742)/DNS/payload:0"
2017/10/19;19:33:24.166;DEBUG;24965;0;TinsFlow::sendPackets@147;"[../libsimitar/TinsFlow.cpp] [FlowId:77]: PacketSender::IP_UDP_SOCKET"
2017/10/19;19:33:24.186;DEBUG;24964;0;DummyFlow::flowStart@55;"[../libsimitar/DummyFlow.cpp] EndFlow[76]"
2017/10/19;19:33:24.198;DEBUG;24965;0;DummyFlow::flowStart@55;"[../libsimitar/DummyFlow.cpp] EndFlow[77]"
2017/10/19;19:33:24.228;DEBUG;24966;0;TinsFlow::flowGenerate@33;"[../libsimitar/TinsFlow.cpp] [flowId:78] -> onTime:0.118881 npackets:3 netInterface:h1-eth0"
2017/10/19;19:33:24.228;DEBUG;24966;0;TinsFlow::flowGenerate@36;"[../libsimitar/TinsFlow.cpp] [flowId:78] -> npackets_mode13 npackets_mode2:0"
2017/10/19;19:33:24.228;DEBUG;24966;0;TinsFlow::sendPackets@98;"[../libsimitar/TinsFlow.cpp] [FlowId:78]: EthernetII/IP(192.168.1.2, 70.160.94.139)/TCP(3194, 2362)/NULL/payload:66"
2017/10/19;19:33:24.228;DEBUG;24966;0;TinsFlow::sendPackets@107;"[../libsimitar/TinsFlow.cpp] [FlowId:78]: PacketSender::IP_TCP_SOCKET"
2017/10/19;19:33:24.236;DEBUG;24967;0;TinsFlow::flowGenerate@33;"[../libsimitar/TinsFlow.cpp] [flowId:79] -> onTime:0.1 npackets:1 netInterface:h1-eth0"
2017/10/19;19:33:24.236;DEBUG;24967;0;TinsFlow::flowGenerate@36;"[../libsimitar/TinsFlow.cpp] [flowId:79] -> npackets_mode11 npackets_mode2:0"
2017/10/19;19:33:24.236;DEBUG;24967;0;TinsFlow::sendPackets@138;"[../libsimitar/TinsFlow.cpp] [FlowId:79]: EthernetII/IP(192.168.1.2, 82.40.35.124)/UDP(1214, 2133)/DNS/payload:63"
2017/10/19;19:33:24.236;DEBUG;24967;0;TinsFlow::sendPackets@147;"[../libsimitar/TinsFlow.cpp] [FlowId:79]: PacketSender::IP_UDP_SOCKET"
2017/10/19;19:33:24.241;DEBUG;24968;0;TinsFlow::flowGenerate@33;"[../libsimitar/TinsFlow.cpp] [flowId:80] -> onTime:0.1 npackets:1 netInterface:h1-eth0"
2017/10/19;19:33:24.241;DEBUG;24968;0;TinsFlow::flowGenerate@36;"[../libsimitar/TinsFlow.cpp] [flowId:80] -> npackets_mode11 npackets_mode2:0"
2017/10/19;19:33:24.241;DEBUG;24968;0;TinsFlow::sendPackets@98;"[../libsimitar/TinsFlow.cpp] [FlowId:80]: EthernetII/IP(192.168.1.2, 69.114.183.8)/TCP(3061, 2997)/NULL/payload:60"
2017/10/19;19:33:24.241;DEBUG;24968;0;TinsFlow::sendPackets@107;"[../libsimitar/TinsFlow.cpp] [FlowId:80]: PacketSender::IP_TCP_SOCKET"
2017/10/19;19:33:24.250;DEBUG;24966;0;TinsFlow::sendPackets@98;"[../libsimitar/TinsFlow.cpp] [FlowId:78]: EthernetII/IP(192.168.1.2, 70.160.94.139)/TCP(3194, 2362)/NULL/payload:0"
2017/10/19;19:33:24.250;DEBUG;24966;0;TinsFlow::sendPackets@107;"[../libsimitar/TinsFlow.cpp] [FlowId:78]: PacketSender::IP_TCP_SOCKET"
2017/10/19;19:33:24.278;DEBUG;24967;0;TinsFlow::sendPackets@138;"[../libsimitar/TinsFlow.cpp] [FlowId:79]: EthernetII/IP(192.168.1.2, 82.40.35.124)/UDP(1214, 2133)/DNS/payload:0"
2017/10/19;19:33:24.278;DEBUG;24967;0;TinsFlow::sendPackets@147;"[../libsimitar/TinsFlow.cpp] [FlowId:79]: PacketSender::IP_UDP_SOCKET"
2017/10/19;19:33:24.286;DEBUG;24968;0;TinsFlow::sendPackets@98;"[../libsimitar/TinsFlow.cpp] [FlowId:80]: EthernetII/IP(192.168.1.2, 69.114.183.8)/TCP(3061, 2997)/NULL/payload:0"
2017/10/19;19:33:24.286;DEBUG;24968;0;TinsFlow::sendPackets@107;"[../libsimitar/TinsFlow.cpp] [FlowId:80]: PacketSender::IP_TCP_SOCKET"
2017/10/19;19:33:24.302;DEBUG;24966;0;DummyFlow::flowStart@55;"[../libsimitar/DummyFlow.cpp] EndFlow[78]"
2017/10/19;19:33:24.326;DEBUG;24967;0;DummyFlow::flowStart@55;"[../libsimitar/DummyFlow.cpp] EndFlow[79]"
2017/10/19;19:33:24.326;DEBUG;24968;0;DummyFlow::flowStart@55;"[../libsimitar/DummyFlow.cpp] EndFlow[80]"
2017/10/19;19:33:24.334;DEBUG;24969;0;TinsFlow::flowGenerate@33;"[../libsimitar/TinsFlow.cpp] [flowId:81] -> onTime:0.1 npackets:2 netInterface:h1-eth0"
2017/10/19;19:33:24.334;DEBUG;24969;0;TinsFlow::flowGenerate@36;"[../libsimitar/TinsFlow.cpp] [flowId:81] -> npackets_mode12 npackets_mode2:0"
2017/10/19;19:33:24.334;DEBUG;24969;0;TinsFlow::sendPackets@98;"[../libsimitar/TinsFlow.cpp] [FlowId:81]: EthernetII/IP(192.168.1.2, 70.36.75.98)/TCP(2293, 1214)/NULL/payload:69"
2017/10/19;19:33:24.334;DEBUG;24969;0;TinsFlow::sendPackets@107;"[../libsimitar/TinsFlow.cpp] [FlowId:81]: PacketSender::IP_TCP_SOCKET"
2017/10/19;19:33:24.374;DEBUG;24969;0;TinsFlow::sendPackets@98;"[../libsimitar/TinsFlow.cpp] [FlowId:81]: EthernetII/IP(192.168.1.2, 70.36.75.98)/TCP(2293, 1214)/NULL/payload:0"
2017/10/19;19:33:24.374;DEBUG;24969;0;TinsFlow::sendPackets@107;"[../libsimitar/TinsFlow.cpp] [FlowId:81]: PacketSender::IP_TCP_SOCKET"
2017/10/19;19:33:24.399;DEBUG;24970;0;TinsFlow::flowGenerate@33;"[../libsimitar/TinsFlow.cpp] [flowId:82] -> onTime:0.488037 npackets:6 netInterface:h1-eth0"
2017/10/19;19:33:24.399;DEBUG;24970;0;TinsFlow::flowGenerate@36;"[../libsimitar/TinsFlow.cpp] [flowId:82] -> npackets_mode15 npackets_mode2:1"
2017/10/19;19:33:24.399;DEBUG;24970;0;TinsFlow::sendPackets@98;"[../libsimitar/TinsFlow.cpp] [FlowId:82]: EthernetII/IP(192.168.1.2, 82.40.35.124)/TCP(2367, 2133)/NULL/payload:101"
2017/10/19;19:33:24.399;DEBUG;24970;0;TinsFlow::sendPackets@107;"[../libsimitar/TinsFlow.cpp] [FlowId:82]: PacketSender::IP_TCP_SOCKET"
2017/10/19;19:33:24.406;DEBUG;24969;0;DummyFlow::flowStart@55;"[../libsimitar/DummyFlow.cpp] EndFlow[81]"
2017/10/19;19:33:24.428;DEBUG;24971;0;TinsFlow::flowGenerate@33;"[../libsimitar/TinsFlow.cpp] [flowId:83] -> onTime:0.1 npackets:1 netInterface:h1-eth0"
2017/10/19;19:33:24.428;DEBUG;24971;0;TinsFlow::flowGenerate@36;"[../libsimitar/TinsFlow.cpp] [flowId:83] -> npackets_mode11 npackets_mode2:0"
2017/10/19;19:33:24.428;DEBUG;24971;0;TinsFlow::sendPackets@98;"[../libsimitar/TinsFlow.cpp] [FlowId:83]: EthernetII/IP(192.168.1.2, 24.22.73.206)/TCP(2289, 1742)/NULL/payload:60"
2017/10/19;19:33:24.428;DEBUG;24971;0;TinsFlow::sendPackets@107;"[../libsimitar/TinsFlow.cpp] [FlowId:83]: PacketSender::IP_TCP_SOCKET"
2017/10/19;19:33:24.430;DEBUG;24970;0;TinsFlow::sendPackets@98;"[../libsimitar/TinsFlow.cpp] [FlowId:82]: EthernetII/IP(192.168.1.2, 82.40.35.124)/TCP(2367, 2133)/NULL/payload:1514"
2017/10/19;19:33:24.430;DEBUG;24970;0;TinsFlow::sendPackets@107;"[../libsimitar/TinsFlow.cpp] [FlowId:82]: PacketSender::IP_TCP_SOCKET"
2017/10/19;19:33:24.474;DEBUG;24971;0;TinsFlow::sendPackets@98;"[../libsimitar/TinsFlow.cpp] [FlowId:83]: EthernetII/IP(192.168.1.2, 24.22.73.206)/TCP(2289, 1742)/NULL/payload:0"
2017/10/19;19:33:24.474;DEBUG;24971;0;TinsFlow::sendPackets@107;"[../libsimitar/TinsFlow.cpp] [FlowId:83]: PacketSender::IP_TCP_SOCKET"
2017/10/19;19:39:10.003;DEBUG;25893;0;NetworkTrace::NetworkTrace@18;"[../libsimitar/NetworkTrace.cpp] NetworkTrace() file constructor;  args fileName:../../data/xml/skype.sec.xml, trafficGenEngine:tins"
2017/10/19;19:39:10.102;VERB;25893;0;NetworkFlowFactory::make_flow@46;"[../libsimitar/NetworkFlowFactory.cpp] Creating TinsFLow"
2017/10/19;19:39:10.102;VERB;25893;0;NetworkTrace::NetworkTrace@73;"[../libsimitar/NetworkTrace.cpp] Factoring flow[0]: NetworkFlowFactory::make_flow(tins)"
2017/10/19;19:39:10.102;VERB;25893;0;NetworkFlowFactory::make_flow@46;"[../libsimitar/NetworkFlowFactory.cpp] Creating TinsFLow"
2017/10/19;19:39:10.102;VERB;25893;0;NetworkTrace::NetworkTrace@73;"[../libsimitar/NetworkTrace.cpp] Factoring flow[1]: NetworkFlowFactory::make_flow(tins)"
2017/10/19;19:39:10.102;VERB;25893;0;NetworkFlowFactory::make_flow@46;"[../libsimitar/NetworkFlowFactory.cpp] Creating TinsFLow"
2017/10/19;19:39:10.102;VERB;25893;0;NetworkTrace::NetworkTrace@73;"[../libsimitar/NetworkTrace.cpp] Factoring flow[2]: NetworkFlowFactory::make_flow(tins)"
2017/10/19;19:39:10.102;VERB;25893;0;NetworkFlowFactory::make_flow@46;"[../libsimitar/NetworkFlowFactory.cpp] Creating TinsFLow"
2017/10/19;19:39:10.102;VERB;25893;0;NetworkTrace::NetworkTrace@73;"[../libsimitar/NetworkTrace.cpp] Factoring flow[3]: NetworkFlowFactory::make_flow(tins)"
2017/10/19;19:39:10.103;VERB;25893;0;NetworkFlowFactory::make_flow@46;"[../libsimitar/NetworkFlowFactory.cpp] Creating TinsFLow"
2017/10/19;19:39:10.103;VERB;25893;0;NetworkTrace::NetworkTrace@73;"[../libsimitar/NetworkTrace.cpp] Factoring flow[4]: NetworkFlowFactory::make_flow(tins)"
2017/10/19;19:39:10.103;VERB;25893;0;NetworkFlowFactory::make_flow@46;"[../libsimitar/NetworkFlowFactory.cpp] Creating TinsFLow"
2017/10/19;19:39:10.103;VERB;25893;0;NetworkTrace::NetworkTrace@73;"[../libsimitar/NetworkTrace.cpp] Factoring flow[5]: NetworkFlowFactory::make_flow(tins)"
2017/10/19;19:39:10.103;VERB;25893;0;NetworkFlowFactory::make_flow@46;"[../libsimitar/NetworkFlowFactory.cpp] Creating TinsFLow"
2017/10/19;19:39:10.103;VERB;25893;0;NetworkTrace::NetworkTrace@73;"[../libsimitar/NetworkTrace.cpp] Factoring flow[6]: NetworkFlowFactory::make_flow(tins)"
2017/10/19;19:39:10.103;VERB;25893;0;NetworkFlowFactory::make_flow@46;"[../libsimitar/NetworkFlowFactory.cpp] Creating TinsFLow"
2017/10/19;19:39:10.103;VERB;25893;0;NetworkTrace::NetworkTrace@73;"[../libsimitar/NetworkTrace.cpp] Factoring flow[7]: NetworkFlowFactory::make_flow(tins)"
2017/10/19;19:39:10.103;VERB;25893;0;NetworkFlowFactory::make_flow@46;"[../libsimitar/NetworkFlowFactory.cpp] Creating TinsFLow"
2017/10/19;19:39:10.103;VERB;25893;0;NetworkTrace::NetworkTrace@73;"[../libsimitar/NetworkTrace.cpp] Factoring flow[8]: NetworkFlowFactory::make_flow(tins)"
2017/10/19;19:39:10.103;VERB;25893;0;NetworkFlowFactory::make_flow@46;"[../libsimitar/NetworkFlowFactory.cpp] Creating TinsFLow"
2017/10/19;19:39:10.103;VERB;25893;0;NetworkTrace::NetworkTrace@73;"[../libsimitar/NetworkTrace.cpp] Factoring flow[9]: NetworkFlowFactory::make_flow(tins)"
2017/10/19;19:39:10.103;VERB;25893;0;NetworkFlowFactory::make_flow@46;"[../libsimitar/NetworkFlowFactory.cpp] Creating TinsFLow"
2017/10/19;19:39:10.103;VERB;25893;0;NetworkTrace::NetworkTrace@73;"[../libsimitar/NetworkTrace.cpp] Factoring flow[10]: NetworkFlowFactory::make_flow(tins)"
2017/10/19;19:39:10.103;VERB;25893;0;NetworkFlowFactory::make_flow@46;"[../libsimitar/NetworkFlowFactory.cpp] Creating TinsFLow"
2017/10/19;19:39:10.103;VERB;25893;0;NetworkTrace::NetworkTrace@73;"[../libsimitar/NetworkTrace.cpp] Factoring flow[11]: NetworkFlowFactory::make_flow(tins)"
2017/10/19;19:39:10.103;VERB;25893;0;NetworkFlowFactory::make_flow@46;"[../libsimitar/NetworkFlowFactory.cpp] Creating TinsFLow"
2017/10/19;19:39:10.103;VERB;25893;0;NetworkTrace::NetworkTrace@73;"[../libsimitar/NetworkTrace.cpp] Factoring flow[12]: NetworkFlowFactory::make_flow(tins)"
2017/10/19;19:39:10.104;VERB;25893;0;NetworkFlowFactory::make_flow@46;"[../libsimitar/NetworkFlowFactory.cpp] Creating TinsFLow"
2017/10/19;19:39:10.104;VERB;25893;0;NetworkTrace::NetworkTrace@73;"[../libsimitar/NetworkTrace.cpp] Factoring flow[13]: NetworkFlowFactory::make_flow(tins)"
2017/10/19;19:39:10.104;VERB;25893;0;NetworkFlowFactory::make_flow@46;"[../libsimitar/NetworkFlowFactory.cpp] Creating TinsFLow"
2017/10/19;19:39:10.104;VERB;25893;0;NetworkTrace::NetworkTrace@73;"[../libsimitar/NetworkTrace.cpp] Factoring flow[14]: NetworkFlowFactory::make_flow(tins)"
2017/10/19;19:39:10.104;VERB;25893;0;NetworkFlowFactory::make_flow@46;"[../libsimitar/NetworkFlowFactory.cpp] Creating TinsFLow"
2017/10/19;19:39:10.104;VERB;25893;0;NetworkTrace::NetworkTrace@73;"[../libsimitar/NetworkTrace.cpp] Factoring flow[15]: NetworkFlowFactory::make_flow(tins)"
2017/10/19;19:39:10.104;VERB;25893;0;NetworkFlowFactory::make_flow@46;"[../libsimitar/NetworkFlowFactory.cpp] Creating TinsFLow"
2017/10/19;19:39:10.104;VERB;25893;0;NetworkTrace::NetworkTrace@73;"[../libsimitar/NetworkTrace.cpp] Factoring flow[16]: NetworkFlowFactory::make_flow(tins)"
2017/10/19;19:39:10.104;VERB;25893;0;NetworkFlowFactory::make_flow@46;"[../libsimitar/NetworkFlowFactory.cpp] Creating TinsFLow"
2017/10/19;19:39:10.104;VERB;25893;0;NetworkTrace::NetworkTrace@73;"[../libsimitar/NetworkTrace.cpp] Factoring flow[17]: NetworkFlowFactory::make_flow(tins)"
2017/10/19;19:39:10.104;VERB;25893;0;NetworkFlowFactory::make_flow@46;"[../libsimitar/NetworkFlowFactory.cpp] Creating TinsFLow"
2017/10/19;19:39:10.104;VERB;25893;0;NetworkTrace::NetworkTrace@73;"[../libsimitar/NetworkTrace.cpp] Factoring flow[18]: NetworkFlowFactory::make_flow(tins)"
2017/10/19;19:39:10.104;VERB;25893;0;NetworkFlowFactory::make_flow@46;"[../libsimitar/NetworkFlowFactory.cpp] Creating TinsFLow"
2017/10/19;19:39:10.104;VERB;25893;0;NetworkTrace::NetworkTrace@73;"[../libsimitar/NetworkTrace.cpp] Factoring flow[19]: NetworkFlowFactory::make_flow(tins)"
2017/10/19;19:39:10.104;VERB;25893;0;NetworkFlowFactory::make_flow@46;"[../libsimitar/NetworkFlowFactory.cpp] Creating TinsFLow"
2017/10/19;19:39:10.104;VERB;25893;0;NetworkTrace::NetworkTrace@73;"[../libsimitar/NetworkTrace.cpp] Factoring flow[20]: NetworkFlowFactory::make_flow(tins)"
2017/10/19;19:39:10.104;VERB;25893;0;NetworkFlowFactory::make_flow@46;"[../libsimitar/NetworkFlowFactory.cpp] Creating TinsFLow"
