#QQplot - Pareto(LR)
#Estimatedpoints(x), Empiricalsample(y), xrule yrule
5.006170614230144e-08,5e-08,0,0
5.00659967535517e-08,5e-08,0.0006870642783505154,0.0006870642783505154
5.011330069544337e-08,5e-08,0.001374128556701031,0.001374128556701031
5.026811252717032e-08,5e-08,0.002061192835051546,0.002061192835051546
5.030554281923671e-08,5e-08,0.002748257113402062,0.002748257113402062
5.050819885060554e-08,5e-08,0.003435321391752577,0.003435321391752577
5.058480266391918e-08,5e-08,0.004122385670103092,0.004122385670103092
5.06265102081952e-08,1.05e-06,0.004809449948453608,0.004809449948453608
5.062767297189657e-08,1.05e-06,0.005496514226804123,0.005496514226804123
5.067391911837729e-08,1.05e-06,0.006183578505154639,0.006183578505154639
5.075825348654368e-08,1.05e-06,0.006870642783505155,0.006870642783505155
5.087154170408288e-08,1.05e-06,0.007557707061855669,0.007557707061855669
5.109659776809432e-08,1.05e-06,0.008244771340206184,0.008244771340206184
5.112280719624858e-08,1.05e-06,0.0089318356185567,0.0089318356185567
5.113604313572091e-08,1.05e-06,0.009618899896907215,0.009618899896907215
5.125213289902645e-08,1.05e-06,0.01030596417525773,0.01030596417525773
5.128336511854906e-08,1.05e-06,0.01099302845360825,0.01099302845360825
5.14713535935029e-08,1.05e-06,0.01168009273195876,0.01168009273195876
5.159391376144661e-08,1.05e-06,0.01236715701030928,0.01236715701030928
5.166316662983606e-08,1.05e-06,0.01305422128865979,0.01305422128865979
5.166516059639128e-08,1.05e-06,0.01374128556701031,0.01374128556701031
5.169717034574735e-08,1.05e-06,0.01442834984536082,0.01442834984536082
5.183525772881065e-08,1.05e-06,0.01511541412371134,0.01511541412371134
5.185148172573562e-08,1.05e-06,0.01580247840206185,0.01580247840206185
5.190446247254233e-08,1.05e-06,0.01648954268041237,0.01648954268041237
5.192876027615688e-08,1.05e-06,0.01717660695876289,0.01717660695876289
5.193144903549077e-08,1.05e-06,0.0178636712371134,0.0178636712371134
5.193687021207111e-08,1.05e-06,0.01855073551546392,0.01855073551546392
5.194245180056762e-08,1.05e-06,0.01923779979381443,0.01923779979381443
5.195327762796547e-08,1.05e-06,0.01992486407216495,0.01992486407216495
5.197989939430375e-08,1.05e-06,0.02061192835051546,0.02061192835051546
5.205137788475155e-08,1.05e-06,0.02129899262886598,0.02129899262886598
5.209185290696846e-08,1.05e-06,0.02198605690721649,0.02198605690721649
5.212864530977629e-08,1.05e-06,0.02267312118556701,0.02267312118556701
5.225801996183668e-08,1.05e-06,0.02336018546391752,0.02336018546391752
5.228702893508725e-08,1.05e-06,0.02404724974226804,0.02404724974226804
5.23251888627431e-08,1.05e-06,0.02473431402061856,0.02473431402061856
5.242525830965101e-08,1.05e-06,0.02542137829896907,0.02542137829896907
5.256795709645076e-08,1.05e-06,0.02610844257731959,0.02610844257731959
5.257372331131546e-08,1.05e-06,0.0267955068556701,0.0267955068556701
5.262356409661075e-08,1.05e-06,0.02748257113402062,0.02748257113402062
5.263656368053223e-08,1.05e-06,0.02816963541237113,0.02816963541237113
5.267033030259135e-08,1.05e-06,0.02885669969072165,0.02885669969072165
5.267080380488425e-08,1.05e-06,0.02954376396907216,0.02954376396907216
5.267442716585998e-08,1.05e-06,0.03023082824742268,0.03023082824742268
5.277325845632705e-08,1.05e-06,0.03091789252577319,0.03091789252577319
5.28183059688019e-08,1.05e-06,0.03160495680412371,0.03160495680412371
5.292292299596378e-08,1.05e-06,0.03229202108247423,0.03229202108247423
5.292772961618093e-08,1.05e-06,0.03297908536082474,0.03297908536082474
5.302427027313329e-08,1.05e-06,0.03366614963917525,0.03366614963917525
