#Weibull aproximation vs Original set
#W(x), W(CDF) 
0,0
0.02019552575757576,0.8665494703199108
0.04039105151515152,0.9084718576360234
0.06058657727272727,0.9288967006776506
0.08078210303030303,0.9415038520462466
0.1009776287878788,0.9502154982475159
0.1211731545454545,0.9566559095910939
0.1413686803030303,0.9616381674640353
0.1615642060606061,0.965620671553849
0.1817597318181818,0.9688840517117481
0.2019552575757576,0.9716108729668538
0.2221507833333333,0.9739255975241371
0.2423463090909091,0.975916297535025
0.2625418348484849,0.9776472180163204
0.2827373606060606,0.9791664234287147
0.3029328863636364,0.9805106503290449
0.3231284121212121,0.9817084968179288
0.3433239378787879,0.9827825823973736
0.3635194636363637,0.9837510487935264
0.3837149893939394,0.9846286265454031
0.4039105151515152,0.9854274081447861
0.4241060409090909,0.9861574183893215
0.4443015666666666,0.9868270417901268
0.4644970924242424,0.9874433474092296
0.4846926181818182,0.9880123389102574
0.504888143939394,0.9885391492837483
0.5250836696969697,0.9890281941006041
0.5452791954545455,0.989483293301175
0.5654747212121212,0.9899077688469795
0.5856702469696969,0.9903045236661876
0.6058657727272727,0.9906761059647775
0.6260612984848485,0.9910247619885327
0.6462568242424243,0.9913524795963788
0.66645235,0.9916610244675962
0.6866478757575758,0.9919519703620687
0.7068434015151516,0.9922267245474308
0.7270389272727273,0.9924865492738723
0.747234453030303,0.9927325799979214
0.7674299787878788,0.9929658409173211
0.7876255045454545,0.993187258270338
0.8078210303030303,0.9933976717672648
0.8280165560606061,0.9935978444540995
0.8482120818181819,0.993788471254395
0.8684076075757576,0.9939701863919934
0.8886031333333333,0.9941435698624953
0.9087986590909091,0.9943091530930639
0.9289941848484848,0.9944674239071736
0.9491897106060606,0.9946188308920987
0.9693852363636364,0.9947637872514893
0.9895807621212122,0.9949026742126202
1.009776287878788,0.9950358440473377
1.029971813636364,0.9951636227569287
1.050167339393939,0.9952863124638016
1.070362865151515,0.9954041935467076
1.090558390909091,0.9955175265510593
1.110753916666667,0.9956265539015315
1.130949442424242,0.9957315014404364
1.151144968181818,0.9958325798122166
1.171340493939394,0.9959299857117331
1.19153601969697,0.9960239030117325
1.211731545454545,0.9961145037829253
1.231927071212121,0.9962019492184236
1.252122596969697,0.9962863904728374
1.272318122727273,0.9963679694250823
1.292513648484849,0.9964468193728676
1.312709174242424,0.9965230656658938
1.3329047,0.9965968262839779
1.353100225757576,0.99666821236561
1.373295751515152,0.9967373286918252
1.393491277272727,0.9968042741297349
1.413686803030303,0.9968691420395823
1.433882328787879,0.9969320206487694
1.454077854545455,0.9969929933959395
1.47427338030303,0.9970521392478684
1.494468906060606,0.9971095329916364
1.514664431818182,0.9971652455042985
1.534859957575758,0.9972193440020443
1.555055483333333,0.9972718922706425
1.575251009090909,0.9973229508787863
1.595446534848485,0.9973725773757984
1.615642060606061,0.9974208264750151
1.635837586363636,0.997467750224041
1.656033112121212,0.9975133981629579
1.676228637878788,0.9975578174714654
1.696424163636364,0.9976010531058453
1.716619689393939,0.9976431479265597
1.736815215151515,0.9976841428172181
1.757010740909091,0.9977240767955863
1.777206266666667,0.997762987117249
1.797401792424242,0.997800909372485
1.817597318181818,0.9978378775768669
1.837792843939394,0.9978739242560524
1.85798836969697,0.997909080525195
1.878183895454546,0.9979433761633693
1.898379421212121,0.997976839683367
1.918574946969697,0.9980094983971993
1.938770472727273,0.998041378477605
1.958965998484848,0.9980725050158485
1.979161524242424,0.998102902076063
1.99935705,0.9981325927463761
