#Empirical CDF function
#interArrival(x), interArrivalCdf(y)
5e-08,0.002404671934043284
5e-08,0.002404671934043284
5e-08,0.002404671934043284
5e-08,0.002404671934043284
5e-08,0.002404671934043284
5e-08,0.002404671934043284
5e-08,0.002404671934043284
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
1.05e-06,0.08725523874957092
