#Weibull - Linearized data and linear fitting
#Linearized-data(x), Linearized-data(y), Aproximation(x), Aproximation(y)
-10.76860999783588+0i,-5.013073070065691-0i,-10.76860999783588+0i,-2.106192055691424+0i
-10.76860999783588+0i,-5.013073070065691-0i,-10.76860999783588+0i,-2.106192055691424+0i
-10.76860999783588+0i,-5.013073070065691-0i,-10.76860999783588+0i,-2.106192055691424+0i
-10.76860999783588+0i,-5.013073070065691-0i,-10.76860999783588+0i,-2.106192055691424+0i
-10.76860999783588+0i,-5.013073070065691-0i,-10.76860999783588+0i,-2.106192055691424+0i
-10.76860999783588+0i,-5.013073070065691-0i,-10.76860999783588+0i,-2.106192055691424+0i
-10.76860999783588+0i,-5.013073070065691-0i,-10.76860999783588+0i,-2.106192055691424+0i
-10.76860999783588+0i,-5.013073070065691-0i,-10.76860999783588+0i,-2.106192055691424+0i
-10.76860999783588+0i,-5.013073070065691-0i,-10.76860999783588+0i,-2.106192055691424+0i
-10.76860999783588+0i,-5.013073070065691-0i,-10.76860999783588+0i,-2.106192055691424+0i
-10.76860999783588+0i,-5.013073070065691-0i,-10.76860999783588+0i,-2.106192055691424+0i
-10.76860999783588+0i,-5.013073070065691-0i,-10.76860999783588+0i,-2.106192055691424+0i
-10.76860999783588+0i,-5.013073070065691-0i,-10.76860999783588+0i,-2.106192055691424+0i
-10.76860999783588+0i,-5.013073070065691-0i,-10.76860999783588+0i,-2.106192055691424+0i
-10.76860999783588+0i,-5.013073070065691-0i,-10.76860999783588+0i,-2.106192055691424+0i
-10.76860999783588+0i,-5.013073070065691-0i,-10.76860999783588+0i,-2.106192055691424+0i
-10.76860999783588+0i,-5.013073070065691-0i,-10.76860999783588+0i,-2.106192055691424+0i
-10.76860999783588+0i,-5.013073070065691-0i,-10.76860999783588+0i,-2.106192055691424+0i
-10.76860999783588+0i,-5.013073070065691-0i,-10.76860999783588+0i,-2.106192055691424+0i
-10.76860999783588+0i,-5.013073070065691-0i,-10.76860999783588+0i,-2.106192055691424+0i
-10.76860999783588+0i,-5.013073070065691-0i,-10.76860999783588+0i,-2.106192055691424+0i
-10.76860999783588+0i,-5.013073070065691-0i,-10.76860999783588+0i,-2.106192055691424+0i
-10.76860999783588+0i,-5.013073070065691-0i,-10.76860999783588+0i,-2.106192055691424+0i
-10.76860999783588+0i,-5.013073070065691-0i,-10.76860999783588+0i,-2.106192055691424+0i
-10.76860999783588+0i,-5.013073070065691-0i,-10.76860999783588+0i,-2.106192055691424+0i
-10.76860999783588+0i,-5.013073070065691-0i,-10.76860999783588+0i,-2.106192055691424+0i
-10.76860999783588+0i,-5.013073070065691-0i,-10.76860999783588+0i,-2.106192055691424+0i
-10.76860999783588+0i,-5.013073070065691-0i,-10.76860999783588+0i,-2.106192055691424+0i
-10.76860999783588+0i,-5.013073070065691-0i,-10.76860999783588+0i,-2.106192055691424+0i
-10.76860999783588+0i,-5.013073070065691-0i,-10.76860999783588+0i,-2.106192055691424+0i
-10.72219795607142+0i,-4.675266308536441-0i,-10.72219795607142+0i,-2.091348394156676+0i
-10.72219795607142+0i,-4.675266308536441-0i,-10.72219795607142+0i,-2.091348394156676+0i
-10.72219795607142+0i,-4.675266308536441-0i,-10.72219795607142+0i,-2.091348394156676+0i
-10.72219795607142+0i,-4.675266308536441-0i,-10.72219795607142+0i,-2.091348394156676+0i
-10.72219795607142+0i,-4.675266308536441-0i,-10.72219795607142+0i,-2.091348394156676+0i
-10.72219795607142+0i,-4.675266308536441-0i,-10.72219795607142+0i,-2.091348394156676+0i
-10.72219795607142+0i,-4.675266308536441-0i,-10.72219795607142+0i,-2.091348394156676+0i
-10.72219795607142+0i,-4.675266308536441-0i,-10.72219795607142+0i,-2.091348394156676+0i
-10.72219795607142+0i,-4.675266308536441-0i,-10.72219795607142+0i,-2.091348394156676+0i
-10.72219795607142+0i,-4.675266308536441-0i,-10.72219795607142+0i,-2.091348394156676+0i
-10.72219795607142+0i,-4.675266308536441-0i,-10.72219795607142+0i,-2.091348394156676+0i
-10.72219795607142+0i,-4.675266308536441-0i,-10.72219795607142+0i,-2.091348394156676+0i
-10.72219795607142+0i,-4.675266308536441-0i,-10.72219795607142+0i,-2.091348394156676+0i
-10.72219795607142+0i,-4.675266308536441-0i,-10.72219795607142+0i,-2.091348394156676+0i
-10.72219795607142+0i,-4.675266308536441-0i,-10.72219795607142+0i,-2.091348394156676+0i
-10.72219795607142+0i,-4.675266308536441-0i,-10.72219795607142+0i,-2.091348394156676+0i
-10.72219795607142+0i,-4.675266308536441-0i,-10.72219795607142+0i,-2.091348394156676+0i
-10.72219795607142+0i,-4.675266308536441-0i,-10.72219795607142+0i,-2.091348394156676+0i
-10.72219795607142+0i,-4.675266308536441-0i,-10.72219795607142+0i,-2.091348394156676+0i
-10.72219795607142+0i,-4.675266308536441-0i,-10.72219795607142+0i,-2.091348394156676+0i
-10.72219795607142+0i,-4.675266308536441-0i,-10.72219795607142+0i,-2.091348394156676+0i
-10.72219795607142+0i,-4.675266308536441-0i,-10.72219795607142+0i,-2.091348394156676+0i
-10.72219795607142+0i,-4.675266308536441-0i,-10.72219795607142+0i,-2.091348394156676+0i
-10.72219795607142+0i,-4.675266308536441-0i,-10.72219795607142+0i,-2.091348394156676+0i
-10.72219795607142+0i,-4.675266308536441-0i,-10.72219795607142+0i,-2.091348394156676+0i
-10.72219795607142+0i,-4.675266308536441-0i,-10.72219795607142+0i,-2.091348394156676+0i
-10.72219795607142+0i,-4.675266308536441-0i,-10.72219795607142+0i,-2.091348394156676+0i
-10.72219795607142+0i,-4.675266308536441-0i,-10.72219795607142+0i,-2.091348394156676+0i
-10.72219795607142+0i,-4.675266308536441-0i,-10.72219795607142+0i,-2.091348394156676+0i
-10.72219795607142+0i,-4.675266308536441-0i,-10.72219795607142+0i,-2.091348394156676+0i
-10.72219795607142+0i,-4.675266308536441-0i,-10.72219795607142+0i,-2.091348394156676+0i
-10.72219795607142+0i,-4.675266308536441-0i,-10.72219795607142+0i,-2.091348394156676+0i
-10.72219795607142+0i,-4.675266308536441-0i,-10.72219795607142+0i,-2.091348394156676+0i
-10.72219795607142+0i,-4.675266308536441-0i,-10.72219795607142+0i,-2.091348394156676+0i
-10.72219795607142+0i,-4.675266308536441-0i,-10.72219795607142+0i,-2.091348394156676+0i
-10.72219795607142+0i,-4.675266308536441-0i,-10.72219795607142+0i,-2.091348394156676+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
-10.67784478852162+0i,-3.953669779193005-0i,-10.67784478852162+0i,-2.077163208974686+0i
