#Pareto - Linearized data and linear fitting
#Linearized-data(x), Linearized-data(y), Aproximation(x), Aproximation(y)
-10.76860999783588+0i,-0.006650434619955715+0i,-10.76860999783588+0i,0.2160344232759108+0i
-10.76860999783588+0i,-0.006650434619955715+0i,-10.76860999783588+0i,0.2160344232759108+0i
-10.76860999783588+0i,-0.006650434619955715+0i,-10.76860999783588+0i,0.2160344232759108+0i
-10.76860999783588+0i,-0.006650434619955715+0i,-10.76860999783588+0i,0.2160344232759108+0i
-10.76860999783588+0i,-0.006650434619955715+0i,-10.76860999783588+0i,0.2160344232759108+0i
-10.76860999783588+0i,-0.006650434619955715+0i,-10.76860999783588+0i,0.2160344232759108+0i
-10.72219795607142+0i,-0.009323042001432224+0i,-10.72219795607142+0i,0.2043448924936233+0i
-10.72219795607142+0i,-0.009323042001432224+0i,-10.72219795607142+0i,0.2043448924936233+0i
-10.72219795607142+0i,-0.009323042001432224+0i,-10.72219795607142+0i,0.2043448924936233+0i
-10.72219795607142+0i,-0.009323042001432224+0i,-10.72219795607142+0i,0.2043448924936233+0i
-10.72219795607142+0i,-0.009323042001432224+0i,-10.72219795607142+0i,0.2043448924936233+0i
-10.72219795607142+0i,-0.009323042001432224+0i,-10.72219795607142+0i,0.2043448924936233+0i
-10.72219795607142+0i,-0.009323042001432224+0i,-10.72219795607142+0i,0.2043448924936233+0i
-10.72219795607142+0i,-0.009323042001432224+0i,-10.72219795607142+0i,0.2043448924936233+0i
-10.72219795607142+0i,-0.009323042001432224+0i,-10.72219795607142+0i,0.2043448924936233+0i
-10.72219795607142+0i,-0.009323042001432224+0i,-10.72219795607142+0i,0.2043448924936233+0i
-10.72219795607142+0i,-0.009323042001432224+0i,-10.72219795607142+0i,0.2043448924936233+0i
-10.72219795607142+0i,-0.009323042001432224+0i,-10.72219795607142+0i,0.2043448924936233+0i
-10.72219795607142+0i,-0.009323042001432224+0i,-10.72219795607142+0i,0.2043448924936233+0i
-10.72219795607142+0i,-0.009323042001432224+0i,-10.72219795607142+0i,0.2043448924936233+0i
-10.72219795607142+0i,-0.009323042001432224+0i,-10.72219795607142+0i,0.2043448924936233+0i
-10.72219795607142+0i,-0.009323042001432224+0i,-10.72219795607142+0i,0.2043448924936233+0i
-10.72219795607142+0i,-0.009323042001432224+0i,-10.72219795607142+0i,0.2043448924936233+0i
-10.72219795607142+0i,-0.009323042001432224+0i,-10.72219795607142+0i,0.2043448924936233+0i
-10.72219795607142+0i,-0.009323042001432224+0i,-10.72219795607142+0i,0.2043448924936233+0i
-10.72219795607142+0i,-0.009323042001432224+0i,-10.72219795607142+0i,0.2043448924936233+0i
-10.72219795607142+0i,-0.009323042001432224+0i,-10.72219795607142+0i,0.2043448924936233+0i
-10.72219795607142+0i,-0.009323042001432224+0i,-10.72219795607142+0i,0.2043448924936233+0i
-10.72219795607142+0i,-0.009323042001432224+0i,-10.72219795607142+0i,0.2043448924936233+0i
-10.72219795607142+0i,-0.009323042001432224+0i,-10.72219795607142+0i,0.2043448924936233+0i
-10.72219795607142+0i,-0.009323042001432224+0i,-10.72219795607142+0i,0.2043448924936233+0i
-10.72219795607142+0i,-0.009323042001432224+0i,-10.72219795607142+0i,0.2043448924936233+0i
-10.72219795607142+0i,-0.009323042001432224+0i,-10.72219795607142+0i,0.2043448924936233+0i
-10.72219795607142+0i,-0.009323042001432224+0i,-10.72219795607142+0i,0.2043448924936233+0i
-10.72219795607142+0i,-0.009323042001432224+0i,-10.72219795607142+0i,0.2043448924936233+0i
-10.72219795607142+0i,-0.009323042001432224+0i,-10.72219795607142+0i,0.2043448924936233+0i
-10.72219795607142+0i,-0.009323042001432224+0i,-10.72219795607142+0i,0.2043448924936233+0i
-10.72219795607142+0i,-0.009323042001432224+0i,-10.72219795607142+0i,0.2043448924936233+0i
-10.72219795607142+0i,-0.009323042001432224+0i,-10.72219795607142+0i,0.2043448924936233+0i
-10.72219795607142+0i,-0.009323042001432224+0i,-10.72219795607142+0i,0.2043448924936233+0i
-10.72219795607142+0i,-0.009323042001432224+0i,-10.72219795607142+0i,0.2043448924936233+0i
-10.72219795607142+0i,-0.009323042001432224+0i,-10.72219795607142+0i,0.2043448924936233+0i
-10.67784478852162+0i,-0.01918417076721226+0i,-10.67784478852162+0i,0.1931739183745242+0i
-10.67784478852162+0i,-0.01918417076721226+0i,-10.67784478852162+0i,0.1931739183745242+0i
-10.67784478852162+0i,-0.01918417076721226+0i,-10.67784478852162+0i,0.1931739183745242+0i
-10.67784478852162+0i,-0.01918417076721226+0i,-10.67784478852162+0i,0.1931739183745242+0i
-10.67784478852162+0i,-0.01918417076721226+0i,-10.67784478852162+0i,0.1931739183745242+0i
-10.67784478852162+0i,-0.01918417076721226+0i,-10.67784478852162+0i,0.1931739183745242+0i
-10.67784478852162+0i,-0.01918417076721226+0i,-10.67784478852162+0i,0.1931739183745242+0i
-10.67784478852162+0i,-0.01918417076721226+0i,-10.67784478852162+0i,0.1931739183745242+0i
-10.67784478852162+0i,-0.01918417076721226+0i,-10.67784478852162+0i,0.1931739183745242+0i
-10.67784478852162+0i,-0.01918417076721226+0i,-10.67784478852162+0i,0.1931739183745242+0i
-10.67784478852162+0i,-0.01918417076721226+0i,-10.67784478852162+0i,0.1931739183745242+0i
-10.67784478852162+0i,-0.01918417076721226+0i,-10.67784478852162+0i,0.1931739183745242+0i
-10.67784478852162+0i,-0.01918417076721226+0i,-10.67784478852162+0i,0.1931739183745242+0i
-10.67784478852162+0i,-0.01918417076721226+0i,-10.67784478852162+0i,0.1931739183745242+0i
-10.67784478852162+0i,-0.01918417076721226+0i,-10.67784478852162+0i,0.1931739183745242+0i
-10.67784478852162+0i,-0.01918417076721226+0i,-10.67784478852162+0i,0.1931739183745242+0i
-10.67784478852162+0i,-0.01918417076721226+0i,-10.67784478852162+0i,0.1931739183745242+0i
-10.67784478852162+0i,-0.01918417076721226+0i,-10.67784478852162+0i,0.1931739183745242+0i
