#Pareto - Linearized data and linear fitting
#Linearized-data(x), Linearized-data(y), Aproximation(x), Aproximation(y)
-12.01545228592152,-0.0008841733555675045,-12.01545228592152,0.5325328581605397
-16.81124283151826,-0.0004419889574715984,-16.81124283151826,1.743033062185778
-11.50793792345919,-0.001326553367205775,-11.50793792345919,0.4044317174903207
-11.32644589802761,-0.001769129165534056,-11.32644589802761,0.3586215154547885
-10.97936035423475,-0.002211900923930097,-10.97936035423475,0.2710140360244724
-10.92236487318538,-0.003098033015587882,-10.92236487318538,0.2566278694930508
-10.92236487318538,-0.003098033015587882,-10.92236487318538,0.2566278694930508
-10.86844345639156,-0.003541393696758663,-10.86844345639156,0.2430176241310682
-10.8172814042117,-0.004428705201292925,-10.8172814042117,0.2301038669489612
-10.8172814042117,-0.004428705201292925,-10.8172814042117,0.2301038669489612
-10.76860999783588,-0.006650434619955715,-10.76860999783588,0.2178187709281993
-10.76860999783588,-0.006650434619955715,-10.76860999783588,0.2178187709281993
-10.76860999783588,-0.006650434619955715,-10.76860999783588,0.2178187709281993
-10.76860999783588,-0.006650434619955715,-10.76860999783588,0.2178187709281993
-10.76860999783588,-0.006650434619955715,-10.76860999783588,0.2178187709281993
-10.72219795607142,-0.009323042001432113,-10.72219795607142,0.206103958637931
-10.72219795607142,-0.009323042001432113,-10.72219795607142,0.206103958637931
-10.72219795607142,-0.009323042001432113,-10.72219795607142,0.206103958637931
-10.72219795607142,-0.009323042001432113,-10.72219795607142,0.206103958637931
-10.72219795607142,-0.009323042001432113,-10.72219795607142,0.206103958637931
-10.72219795607142,-0.009323042001432113,-10.72219795607142,0.206103958637931
-10.67784478852162,-0.01918417076721226,-10.67784478852162,0.1949088245181771
-10.67784478852162,-0.01918417076721226,-10.67784478852162,0.1949088245181771
-10.67784478852162,-0.01918417076721226,-10.67784478852162,0.1949088245181771
-10.67784478852162,-0.01918417076721226,-10.67784478852162,0.1949088245181771
-10.67784478852162,-0.01918417076721226,-10.67784478852162,0.1949088245181771
-10.67784478852162,-0.01918417076721226,-10.67784478852162,0.1949088245181771
-10.67784478852162,-0.01918417076721226,-10.67784478852162,0.1949088245181771
