#Normal aproximation vs Original set
#Normal(x), Normal(CDF) 
0,0.3949292124653422
0.02019552575757576,0.4331862168454506
0.04039105151515152,0.4720802849603663
0.06058657727272727,0.5112426477682492
0.08078210303030303,0.5502968264416301
0.1009776287878788,0.5888694552038422
0.1211731545454545,0.6266009553436079
0.1413686803030303,0.6631555534433264
0.1615642060606061,0.6982301803872204
0.1817597318181818,0.7315618611448522
0.2019552575757576,0.76293330247979
0.2221507833333333,0.792176498600392
0.2423463090909091,0.8191742943042819
0.2625418348484849,0.8438599621727298
0.2827373606060606,0.8662149563543808
0.3029328863636364,0.8862650933940974
0.3231284121212121,0.9040754753604666
0.3433239378787879,0.919744509455418
0.3635194636363637,0.9333973909581701
0.3837149893939394,0.9451794045409049
0.4039105151515152,0.9552493662616997
0.4241060409090909,0.9637734797294426
0.4443015666666666,0.9709198205730472
0.4644970924242424,0.9768535990719202
0.4846926181818182,0.98173328685393
0.504888143939394,0.9857076343756034
0.5250836696969697,0.9889135548333492
0.5452791954545455,0.9914748093909878
0.5654747212121212,0.9935013991469284
0.5856702469696969,0.9950895510471017
0.6058657727272727,0.9963221770636482
0.6260612984848485,0.9972696868766296
0.6462568242424243,0.9979910421271245
0.66645235,0.9985349530385618
0.6866478757575758,0.9989411338827286
0.7068434015151516,0.9992415506689872
0.7270389272727273,0.999461611143183
0.747234453030303,0.9996212626355574
0.7674299787878788,0.9997359767902222
0.7876255045454545,0.9998176113627836
0.8078210303030303,0.9998751479798509
0.8280165560606061,0.999915311115216
0.8482120818181819,0.9999430777967073
0.8684076075757576,0.9999620900429691
0.8886031333333333,0.9999749831018211
0.9087986590909091,0.9999836425771558
0.9289941848484848,0.9999894028131033
0.9491897106060606,0.9999931977280304
0.9693852363636364,0.9999956738777029
0.9895807621212122,0.9999972740428812
1.009776287878788,0.9999982981981698
1.029971813636364,0.9999989474002174
1.050167339393939,0.9999993549747327
1.070362865151515,0.999999608398434
1.090558390909091,0.9999997644616337
1.110753916666667,0.999999859646269
1.130949442424242,0.999999917143411
1.151144968181818,0.9999999515418495
1.171340493939394,0.9999999719237305
1.19153601969697,0.9999999838846028
1.211731545454545,0.9999999908363585
1.231927071212121,0.9999999948380095
1.252122596969697,0.999999997119386
1.272318122727273,0.9999999984075401
1.292513648484849,0.9999999991279035
1.312709174242424,0.9999999995268811
1.3329047,0.9999999997457372
1.353100225757576,0.9999999998646371
1.373295751515152,0.9999999999286131
1.393491277272727,0.9999999999627063
1.413686803030303,0.9999999999807003
1.433882328787879,0.9999999999901062
1.454077854545455,0.9999999999949759
1.47427338030303,0.9999999999974727
1.494468906060606,0.9999999999987407
1.514664431818182,0.9999999999993784
1.534859957575758,0.9999999999996961
1.555055483333333,0.9999999999998528
1.575251009090909,0.9999999999999294
1.595446534848485,0.9999999999999665
1.615642060606061,0.9999999999999842
1.635837586363636,0.9999999999999927
1.656033112121212,0.9999999999999966
1.676228637878788,0.9999999999999984
1.696424163636364,0.9999999999999993
1.716619689393939,0.9999999999999997
1.736815215151515,0.9999999999999999
1.757010740909091,0.9999999999999999
1.777206266666667,1
1.797401792424242,1
1.817597318181818,1
1.837792843939394,1
1.85798836969697,1
1.878183895454546,1
1.898379421212121,1
1.918574946969697,1
1.938770472727273,1
1.958965998484848,1
1.979161524242424,1
1.99935705,1
