-14.50865773852422,-6.029138252305788
-14.50865773852422,-6.029138252305788
-14.50865773852422,-6.029138252305788
-14.50865773852422,-6.029138252305788
-14.50865773852422,-6.029138252305788
-14.50865773852422,-6.029138252305788
-14.50865773852422,-6.029138252305788
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
-13.41004544985611,-2.393615466405185
